EventID,MatchID,PlayerID,EventType,Minute
8863,29,780,Yellow Card,35
8864,1257,441,Red Card,16
8865,987,723,Yellow Card,25
8866,1953,430,Substitution,67
8867,1117,453,Offside,45
8868,800,475,Injury,53
8869,1953,847,Offside,31
8870,1422,257,Substitution,53
8871,2144,524,Injury,5
8872,1133,349,Yellow Card,36
8873,1581,877,Offside,6
8874,482,887,Red Card,55
8875,1390,525,Red Card,63
8876,1013,356,Injury,42
8877,2268,796,Yellow Card,77
8878,2351,764,Offside,34
8879,2012,429,Red Card,25
8880,2291,804,Substitution,66
8881,1750,503,Yellow Card,83
8882,8,314,Offside,68
8883,766,82,Yellow Card,82
8884,2290,709,Red Card,23
8885,1958,72,Offside,2
8886,1883,351,Injury,30
8887,1438,576,Offside,36
8888,1758,123,Red Card,5
8889,943,782,Substitution,83
8890,1335,350,Yellow Card,61
8891,568,54,Injury,8
8892,543,360,Injury,90
8893,9,416,Injury,7
8894,902,345,Red Card,43
8895,1887,855,Injury,10
8896,109,856,Injury,75
8897,2023,418,Red Card,70
8898,689,138,Yellow Card,55
8899,1131,656,Yellow Card,14
8900,1817,837,Red Card,11
8901,421,126,Yellow Card,16
8902,2301,889,Injury,76
8903,1508,525,Offside,5
8904,1208,601,Injury,39
8905,521,27,Yellow Card,74
8906,1145,917,Red Card,65
8907,2446,730,Injury,49
8908,1903,204,Yellow Card,78
8909,505,291,Offside,17
8910,623,173,Offside,46
8911,2322,221,Substitution,60
8912,1984,492,Injury,15
8913,944,244,Offside,82
8914,926,588,Substitution,54
8915,2442,43,Offside,65
8916,1036,503,Substitution,50
8917,913,134,Yellow Card,44
8918,182,507,Offside,8
8919,510,482,Red Card,74
8920,472,583,Red Card,1
8921,791,902,Yellow Card,68
8922,2352,7,Substitution,48
8923,1034,540,Red Card,1
8924,2043,463,Red Card,17
8925,2449,278,Offside,7
8926,1497,33,Offside,77
8927,2007,100,Red Card,62
8928,1551,862,Offside,69
8929,1771,705,Offside,60
8930,394,802,Substitution,53
8931,1369,511,Offside,78
8932,1118,602,Red Card,51
8933,1327,298,Red Card,15
8934,1121,527,Injury,7
8935,660,202,Red Card,59
8936,757,222,Offside,7
8937,1868,680,Yellow Card,53
8938,1322,264,Red Card,80
8939,2429,717,Substitution,87
8940,2131,573,Red Card,80
8941,1799,71,Injury,58
8942,1753,850,Injury,21
8943,1315,9,Substitution,90
8944,2363,763,Yellow Card,49
8945,192,203,Injury,70
8946,139,248,Red Card,21
8947,407,769,Offside,43
8948,1987,233,Yellow Card,88
8949,629,183,Offside,46
8950,91,342,Yellow Card,67
8951,2313,505,Substitution,34
8952,1050,687,Injury,70
8953,666,148,Substitution,25
8954,2287,310,Yellow Card,63
8955,518,499,Yellow Card,54
8956,1547,725,Substitution,15
8957,1441,603,Substitution,15
8958,645,276,Red Card,48
8959,958,433,Red Card,87
8960,1232,728,Injury,85
8961,202,486,Offside,16
8962,480,346,Offside,74
8963,626,486,Offside,67
8964,1164,691,Injury,90
8965,2087,648,Red Card,20
8966,615,571,Substitution,60
8967,387,861,Injury,84
8968,5,277,Injury,59
8969,348,596,Substitution,89
8970,1995,293,Offside,43
8971,757,652,Red Card,80
8972,296,714,Injury,48
8973,652,686,Red Card,15
8974,508,100,Injury,10
8975,1867,442,Offside,17
8976,2018,253,Offside,57
8977,1888,482,Substitution,17
8978,71,356,Red Card,68
8979,236,400,Yellow Card,81
8980,2456,787,Substitution,74
8981,1209,406,Offside,73
8982,1962,295,Injury,33
8983,1863,74,Injury,17
8984,1327,628,Offside,3
8985,2211,634,Injury,44
8986,1614,342,Red Card,72
8987,302,497,Substitution,45
8988,221,217,Injury,75
8989,2366,334,Yellow Card,7
8990,1771,195,Offside,49
8991,1335,398,Red Card,37
8992,2377,651,Yellow Card,1
8993,510,80,Offside,54
8994,710,131,Red Card,40
8995,1090,725,Yellow Card,33
8996,2180,536,Injury,14
8997,521,811,Injury,15
8998,1638,633,Yellow Card,83
8999,2060,208,Yellow Card,38
9000,1327,681,Yellow Card,56
9001,150,35,Substitution,72
9002,1152,868,Offside,85
9003,768,45,Yellow Card,13
9004,1088,272,Offside,49
9005,2283,259,Substitution,81
9006,1875,41,Red Card,37
9007,992,83,Red Card,63
9008,2262,910,Red Card,28
9009,1586,594,Substitution,34
9010,1094,861,Injury,5
9011,621,784,Substitution,75
9012,2128,84,Offside,4
9013,1603,6,Substitution,64
9014,298,162,Injury,89
9015,1694,140,Yellow Card,9
9016,1562,656,Yellow Card,90
9017,1138,332,Substitution,83
9018,865,257,Substitution,33
9019,1015,254,Red Card,41
9020,1777,175,Offside,13
9021,7,204,Substitution,47
9022,2191,390,Yellow Card,17
9023,1362,155,Red Card,30
9024,2196,468,Yellow Card,28
9025,508,638,Red Card,28
9026,1253,391,Substitution,10
9027,84,540,Red Card,58
9028,776,263,Yellow Card,6
9029,1813,622,Red Card,52
9030,2264,238,Injury,76
9031,473,300,Red Card,20
9032,2366,521,Red Card,2
9033,2107,172,Substitution,79
9034,2486,589,Red Card,57
9035,1120,622,Substitution,86
9036,142,167,Injury,39
9037,1920,882,Injury,23
9038,1246,532,Substitution,51
9039,838,276,Injury,52
9040,1057,845,Offside,7
9041,916,783,Offside,78
9042,429,844,Injury,55
9043,1012,204,Substitution,53
9044,175,52,Yellow Card,29
9045,1629,387,Substitution,50
9046,1658,695,Red Card,8
9047,905,584,Yellow Card,72
9048,1208,47,Offside,1
9049,1388,54,Yellow Card,80
9050,2475,796,Offside,65
9051,1286,587,Substitution,84
9052,2434,561,Injury,37
9053,1633,472,Substitution,20
9054,965,541,Red Card,88
9055,1356,750,Yellow Card,74
9056,1764,456,Red Card,39
9057,676,879,Offside,1
9058,611,631,Red Card,47
9059,2166,564,Injury,59
9060,1742,170,Substitution,63
9061,1560,138,Injury,52
9062,1290,581,Red Card,60
9063,1490,774,Red Card,21
9064,1740,304,Substitution,55
9065,568,894,Red Card,59
9066,2268,530,Offside,30
9067,2204,443,Red Card,44
9068,1126,474,Yellow Card,17
9069,2480,910,Offside,55
9070,238,543,Substitution,4
9071,904,816,Injury,70
9072,1675,42,Substitution,84
9073,227,165,Yellow Card,47
9074,1271,315,Red Card,59
9075,85,398,Yellow Card,42
9076,2456,410,Substitution,3
9077,2476,737,Red Card,80
9078,1845,554,Yellow Card,81
9079,1782,199,Yellow Card,51
9080,2095,307,Offside,23
9081,1228,912,Offside,72
9082,2423,859,Red Card,75
9083,88,420,Offside,83
9084,2380,227,Offside,89
9085,51,191,Injury,19
9086,119,726,Substitution,58
9087,340,609,Injury,19
9088,1321,618,Yellow Card,66
9089,621,421,Red Card,25
9090,1548,718,Substitution,1
9091,529,759,Yellow Card,75
9092,363,213,Substitution,61
9093,1029,718,Red Card,6
9094,836,520,Red Card,64
9095,2050,387,Offside,17
9096,1306,907,Offside,32
9097,140,162,Red Card,6
9098,685,560,Offside,31
9099,441,864,Injury,9
9100,1886,88,Red Card,22
9101,2346,626,Offside,5
9102,318,724,Offside,79
9103,955,115,Red Card,21
9104,1103,11,Yellow Card,43
9105,1857,569,Red Card,73
9106,145,100,Yellow Card,4
9107,2223,781,Substitution,25
9108,1427,411,Offside,2
9109,69,796,Substitution,88
9110,906,844,Yellow Card,16
9111,1593,55,Injury,68
9112,1231,443,Substitution,54
9113,341,357,Yellow Card,38
9114,1215,200,Injury,35
9115,817,438,Yellow Card,55
9116,2377,454,Substitution,87
9117,1571,72,Red Card,29
9118,1823,393,Substitution,41
9119,743,312,Injury,27
9120,1330,483,Substitution,87
9121,208,278,Injury,30
9122,2155,612,Red Card,16
9123,2294,537,Injury,83
9124,756,819,Offside,60
9125,2349,186,Red Card,49
9126,325,821,Injury,69
9127,1840,211,Yellow Card,42
9128,1565,242,Injury,85
9129,1644,427,Yellow Card,37
9130,735,380,Substitution,15
9131,1646,30,Red Card,87
9132,680,827,Offside,39
9133,1176,451,Red Card,12
9134,2258,561,Yellow Card,84
9135,247,425,Red Card,54
9136,1078,583,Injury,55
9137,1957,603,Injury,89
9138,447,753,Red Card,57
9139,1626,148,Yellow Card,71
9140,1554,136,Substitution,42
9141,1351,489,Yellow Card,24
9142,122,821,Yellow Card,1
9143,720,899,Substitution,57
9144,1710,665,Injury,20
9145,1316,883,Yellow Card,24
9146,1537,542,Substitution,50
9147,171,785,Offside,79
9148,1741,20,Substitution,34
9149,944,4,Red Card,41
9150,2029,81,Yellow Card,64
9151,298,175,Red Card,38
9152,359,330,Red Card,38
9153,603,913,Yellow Card,72
9154,1714,223,Offside,32
9155,812,496,Red Card,35
9156,253,163,Substitution,88
9157,2382,6,Offside,26
9158,1734,648,Offside,57
9159,1986,859,Offside,64
9160,2132,315,Offside,14
9161,1075,493,Substitution,1
9162,532,205,Offside,90
9163,1584,520,Substitution,40
9164,701,125,Injury,62
9165,2429,494,Substitution,36
9166,2239,661,Offside,44
9167,3,689,Red Card,61
9168,804,281,Red Card,37
9169,2304,340,Injury,17
9170,2014,166,Substitution,7
9171,2117,871,Substitution,74
9172,1949,633,Red Card,60
9173,2423,150,Red Card,24
9174,1883,43,Offside,33
9175,1974,273,Substitution,30
9176,1567,421,Offside,7
9177,2015,338,Injury,49
9178,960,314,Offside,73
9179,423,613,Injury,82
9180,1558,554,Red Card,52
9181,1352,896,Substitution,77
9182,2195,65,Injury,15
9183,2452,912,Yellow Card,48
9184,1558,464,Yellow Card,46
9185,1874,616,Substitution,84
9186,1852,354,Offside,45
9187,1846,14,Offside,64
9188,1828,363,Offside,20
9189,1887,341,Injury,35
9190,1557,291,Injury,41
9191,2167,356,Offside,61
9192,922,360,Yellow Card,90
9193,2187,740,Red Card,2
9194,1526,882,Yellow Card,56
9195,1262,738,Injury,90
9196,1859,70,Red Card,69
9197,700,535,Offside,26
9198,1863,200,Red Card,7
9199,1785,677,Injury,84
9200,1742,783,Yellow Card,49
9201,1035,206,Red Card,88
9202,2446,830,Yellow Card,29
9203,1517,815,Yellow Card,78
9204,1941,869,Substitution,54
9205,2314,263,Offside,37
9206,922,198,Offside,62
9207,1966,64,Offside,74
9208,394,451,Substitution,90
9209,1810,115,Red Card,39
9210,840,824,Yellow Card,58
9211,1811,481,Yellow Card,36
9212,1737,807,Yellow Card,85
9213,400,449,Injury,59
9214,1098,708,Yellow Card,39
9215,2318,333,Red Card,48
9216,1453,754,Injury,14
9217,1632,791,Yellow Card,8
9218,1367,62,Yellow Card,2
9219,946,759,Yellow Card,60
9220,1351,669,Substitution,28
9221,1681,865,Injury,17
9222,1832,762,Injury,90
9223,299,652,Substitution,24
9224,1190,631,Injury,19
9225,242,475,Substitution,31
9226,1946,508,Yellow Card,7
9227,568,657,Red Card,12
9228,2425,729,Red Card,13
9229,1182,82,Substitution,65
9230,997,555,Red Card,6
9231,1896,533,Injury,63
9232,2477,22,Substitution,49
9233,1350,686,Injury,85
9234,1577,896,Injury,32
9235,2359,839,Red Card,61
9236,9,248,Injury,87
9237,542,900,Yellow Card,56
9238,794,180,Red Card,59
9239,1771,233,Red Card,69
9240,1661,369,Offside,13
9241,1272,786,Substitution,90
9242,1783,523,Substitution,23
9243,369,30,Substitution,24
9244,1302,878,Offside,38
9245,1455,244,Red Card,9
9246,1333,460,Substitution,13
9247,873,69,Substitution,8
9248,2445,23,Injury,12
9249,1420,730,Yellow Card,74
9250,1024,804,Yellow Card,60
9251,1235,31,Injury,25
9252,2295,693,Red Card,5
9253,539,574,Substitution,36
9254,1549,909,Offside,86
9255,312,236,Yellow Card,87
9256,723,250,Red Card,74
9257,1407,689,Red Card,10
9258,2172,285,Yellow Card,5
9259,2393,131,Substitution,54
9260,534,622,Injury,25
9261,1497,912,Substitution,11
9262,550,748,Red Card,26
9263,1818,276,Injury,36
9264,1268,359,Red Card,76
9265,721,545,Injury,13
9266,1552,305,Injury,69
9267,1828,233,Substitution,18
9268,961,41,Red Card,9
9269,82,639,Injury,59
9270,271,361,Red Card,22
9271,1385,322,Yellow Card,86
9272,427,539,Offside,9
9273,393,552,Red Card,37
9274,1795,380,Offside,84
9275,142,384,Injury,39
9276,660,823,Red Card,32
9277,1709,867,Yellow Card,67
9278,1879,370,Offside,6
9279,447,828,Injury,67
9280,2483,477,Substitution,56
9281,2336,804,Yellow Card,9
9282,1405,202,Offside,25
9283,561,682,Offside,63
9284,1229,681,Substitution,3
9285,2095,635,Yellow Card,23
9286,1713,140,Yellow Card,72
9287,456,497,Injury,39
9288,1247,560,Yellow Card,12
9289,203,233,Red Card,67
9290,370,197,Injury,8
9291,2153,109,Red Card,73
9292,2144,367,Offside,28
9293,646,286,Injury,66
9294,1431,738,Offside,29
9295,1532,329,Injury,3
9296,1836,879,Substitution,52
9297,542,450,Injury,79
9298,2313,893,Substitution,24
9299,1437,510,Injury,36
9300,2252,469,Injury,35
9301,624,234,Red Card,17
9302,1559,189,Substitution,24
9303,304,216,Substitution,64
9304,1730,841,Offside,43
9305,1850,818,Substitution,19
9306,1878,186,Yellow Card,77
9307,914,478,Yellow Card,50
9308,536,491,Red Card,78
9309,2133,743,Red Card,90
9310,1232,436,Substitution,84
9311,1250,670,Yellow Card,74
9312,23,786,Red Card,19
9313,6,330,Yellow Card,56
9314,1991,395,Yellow Card,29
9315,1262,555,Red Card,83
9316,131,493,Yellow Card,73
9317,1022,584,Substitution,57
9318,1213,590,Yellow Card,46
9319,1299,546,Yellow Card,23
9320,1390,613,Offside,59
9321,1013,285,Red Card,66
9322,233,417,Substitution,41
9323,65,704,Yellow Card,13
9324,2245,590,Offside,23
9325,744,585,Substitution,81
9326,626,385,Yellow Card,9
9327,2050,736,Offside,51
9328,1571,60,Injury,2
9329,936,322,Red Card,15
9330,1310,334,Red Card,38
9331,1146,742,Offside,54
9332,1304,83,Offside,57
9333,849,666,Yellow Card,49
9334,582,519,Offside,20
9335,1665,824,Substitution,75
9336,516,150,Injury,45
9337,10,168,Yellow Card,37
9338,934,342,Injury,26
9339,78,680,Offside,42
9340,324,558,Red Card,81
9341,2403,146,Injury,41
9342,2070,766,Yellow Card,77
9343,922,80,Substitution,14
9344,2052,334,Injury,80
9345,543,913,Substitution,90
9346,126,532,Offside,23
9347,191,871,Injury,86
9348,1911,444,Red Card,76
9349,1522,656,Red Card,44
9350,138,138,Yellow Card,23
9351,671,823,Offside,24
9352,1856,334,Red Card,7
9353,774,517,Red Card,34
9354,2495,293,Injury,15
9355,2232,332,Substitution,43
9356,46,220,Offside,35
9357,2124,864,Red Card,60
9358,2246,10,Yellow Card,23
9359,727,774,Injury,40
9360,1144,705,Red Card,72
9361,827,851,Substitution,88
9362,1537,750,Offside,66
9363,1091,370,Yellow Card,11
9364,1170,581,Yellow Card,53
9365,243,403,Offside,86
9366,654,133,Injury,53
9367,188,70,Red Card,56
9368,1135,895,Substitution,79
9369,596,477,Offside,90
9370,1056,215,Injury,88
9371,1319,217,Injury,36
9372,1162,307,Yellow Card,8
9373,1463,524,Substitution,55
9374,404,471,Red Card,9
9375,1245,764,Offside,7
9376,306,510,Red Card,29
9377,681,186,Injury,53
9378,2326,422,Offside,78
9379,1206,910,Substitution,79
9380,451,491,Offside,19
9381,605,817,Offside,11
9382,802,7,Red Card,37
9383,806,306,Injury,11
9384,1878,834,Injury,82
9385,1533,652,Substitution,14
9386,848,401,Red Card,70
9387,2470,759,Offside,71
9388,712,900,Injury,73
9389,1366,853,Offside,41
9390,82,34,Substitution,20
9391,1512,280,Red Card,77
9392,761,719,Injury,58
9393,2151,778,Yellow Card,79
9394,643,694,Yellow Card,24
9395,2433,268,Injury,36
9396,480,337,Injury,43
9397,677,627,Red Card,55
9398,2343,610,Yellow Card,24
9399,1298,471,Offside,70
9400,230,94,Yellow Card,71
9401,1466,263,Red Card,9
9402,2429,592,Substitution,69
9403,1959,313,Red Card,43
9404,1640,703,Injury,70
9405,613,670,Yellow Card,20
9406,1124,401,Offside,67
9407,1635,94,Offside,13
9408,1729,32,Injury,84
9409,1750,207,Red Card,83
9410,839,626,Yellow Card,55
9411,1276,190,Red Card,85
9412,965,355,Red Card,27
9413,2277,146,Injury,54
9414,1589,458,Substitution,84
9415,2080,522,Yellow Card,17
9416,1693,298,Substitution,59
9417,45,492,Yellow Card,28
9418,238,2,Yellow Card,1
9419,1118,24,Substitution,47
9420,936,348,Offside,73
9421,1377,723,Offside,57
9422,17,545,Injury,42
9423,1692,746,Substitution,82
9424,1620,528,Substitution,69
9425,481,861,Injury,81
9426,920,333,Yellow Card,58
9427,1877,135,Red Card,12
9428,1326,126,Yellow Card,35
9429,1547,122,Red Card,84
9430,142,539,Yellow Card,56
9431,2119,339,Substitution,51
9432,1198,495,Yellow Card,29
9433,1431,437,Offside,16
9434,159,252,Offside,55
9435,2161,70,Red Card,62
9436,114,78,Substitution,7
9437,1663,220,Substitution,87
9438,518,223,Red Card,65
9439,1221,455,Offside,60
9440,1717,231,Red Card,35
9441,1354,202,Substitution,66
9442,1414,908,Offside,74
9443,28,910,Substitution,31
9444,1560,115,Substitution,36
9445,908,398,Injury,26
9446,657,485,Yellow Card,12
9447,87,2,Offside,86
9448,1438,807,Yellow Card,65
9449,2176,189,Offside,8
9450,955,367,Red Card,75
9451,1505,884,Substitution,57
9452,2109,127,Yellow Card,34
9453,2455,684,Substitution,4
9454,153,263,Red Card,81
9455,1543,733,Yellow Card,13
9456,22,822,Offside,38
9457,2223,612,Offside,50
9458,161,242,Offside,57
9459,2284,657,Substitution,47
9460,741,116,Red Card,21
9461,1937,79,Yellow Card,85
9462,1055,679,Injury,2
9463,776,577,Injury,1
9464,1874,342,Substitution,19
9465,857,436,Offside,87
9466,395,748,Offside,10
9467,415,311,Substitution,38
9468,230,597,Injury,85
9469,1074,187,Substitution,46
9470,2121,844,Substitution,22
9471,1991,72,Substitution,81
9472,758,413,Substitution,87
9473,810,530,Offside,23
9474,359,187,Injury,68
9475,1858,415,Red Card,25
9476,664,103,Injury,59
9477,21,465,Injury,66
9478,1502,129,Yellow Card,55
9479,653,224,Substitution,38
9480,872,904,Yellow Card,81
9481,1436,761,Yellow Card,51
9482,1253,244,Yellow Card,23
9483,2476,166,Red Card,87
9484,1368,821,Offside,55
9485,6,532,Offside,70
9486,1397,416,Substitution,42
9487,1439,78,Substitution,44
9488,429,644,Red Card,65
9489,239,310,Offside,71
9490,2087,119,Offside,87
9491,2229,244,Injury,74
9492,1362,659,Substitution,12
9493,2218,686,Offside,87
9494,2483,822,Yellow Card,38
9495,2191,57,Substitution,73
9496,1067,306,Injury,72
9497,756,467,Yellow Card,8
9498,791,902,Yellow Card,83
9499,1460,358,Injury,60
9500,875,35,Substitution,57
9501,1816,401,Injury,4
9502,264,95,Injury,12
9503,966,915,Substitution,60
9504,1919,518,Yellow Card,49
9505,2238,716,Offside,6
9506,137,594,Yellow Card,85
9507,1457,399,Substitution,27
9508,1794,348,Yellow Card,66
9509,230,346,Injury,17
9510,1746,387,Injury,49
9511,1998,830,Yellow Card,57
9512,1750,203,Injury,61
9513,1729,391,Offside,55
9514,2189,65,Substitution,43
9515,1689,330,Yellow Card,4
9516,1553,41,Substitution,74
9517,2006,267,Injury,34
9518,1966,597,Offside,66
9519,2307,282,Yellow Card,32
9520,1670,265,Offside,81
9521,1611,136,Substitution,79
9522,1204,224,Injury,83
9523,1321,717,Substitution,21
9524,373,359,Yellow Card,39
9525,1358,855,Offside,47
9526,820,87,Offside,16
9527,151,84,Yellow Card,50
9528,712,73,Yellow Card,74
9529,116,331,Red Card,39
9530,140,325,Red Card,11
9531,799,176,Offside,57
9532,2079,242,Offside,44
9533,1444,223,Yellow Card,14
9534,390,30,Offside,16
9535,843,147,Offside,4
9536,377,510,Red Card,50
9537,1726,377,Red Card,35
9538,1996,781,Substitution,29
9539,798,299,Yellow Card,63
9540,773,79,Offside,14
9541,1,810,Substitution,29
9542,144,41,Red Card,50
9543,471,2,Injury,46
9544,1831,793,Red Card,16
9545,604,653,Offside,20
9546,52,648,Yellow Card,7
9547,1739,236,Red Card,56
9548,125,527,Offside,17
9549,214,295,Yellow Card,52
9550,918,329,Offside,10
9551,2277,788,Injury,74
9552,2099,690,Offside,14
9553,979,472,Red Card,11
9554,2099,48,Substitution,89
9555,872,719,Substitution,71
9556,1275,494,Substitution,19
9557,1073,315,Yellow Card,1
9558,2405,471,Offside,59
9559,473,336,Offside,70
9560,26,422,Substitution,51
9561,235,219,Offside,31
9562,2208,670,Substitution,35
9563,552,654,Red Card,28
9564,1536,407,Substitution,57
9565,711,682,Offside,87
9566,2117,201,Injury,33
9567,1432,20,Red Card,20
9568,357,443,Offside,86
9569,592,392,Injury,41
9570,754,626,Offside,89
9571,2108,635,Offside,65
9572,708,785,Yellow Card,82
9573,292,614,Offside,30
9574,215,303,Substitution,36
9575,738,733,Substitution,29
9576,1976,543,Red Card,66
9577,1634,766,Injury,90
9578,597,821,Red Card,63
9579,109,600,Injury,29
9580,2085,559,Offside,44
9581,2091,269,Substitution,72
9582,1148,1,Offside,23
9583,1670,816,Offside,21
9584,370,519,Yellow Card,29
9585,689,471,Red Card,60
9586,2248,442,Substitution,39
9587,691,847,Yellow Card,50
9588,2302,122,Red Card,73
9589,1410,581,Yellow Card,81
9590,56,308,Injury,90
9591,663,569,Yellow Card,48
9592,1362,747,Substitution,82
9593,661,769,Injury,85
9594,161,149,Offside,36
9595,1078,97,Red Card,37
9596,1946,904,Substitution,47
9597,696,293,Offside,74
9598,2351,148,Substitution,61
9599,806,517,Injury,26
9600,1341,829,Yellow Card,15
9601,921,189,Injury,4
9602,2073,600,Injury,21
9603,1098,275,Substitution,7
9604,2347,835,Yellow Card,13
9605,821,228,Yellow Card,63
9606,434,96,Injury,12
9607,2467,763,Substitution,26
9608,2231,392,Substitution,55
9609,129,915,Injury,52
9610,756,558,Substitution,1
9611,1533,871,Yellow Card,85
9612,22,616,Injury,35
9613,811,545,Substitution,84
9614,1378,232,Offside,72
9615,2275,58,Red Card,63
9616,1269,92,Yellow Card,54
9617,130,833,Offside,5
9618,2297,848,Offside,66
9619,1229,796,Yellow Card,65
9620,550,87,Offside,51
9621,1463,209,Offside,64
9622,1577,248,Injury,59
9623,1899,837,Injury,53
9624,1692,146,Injury,38
9625,624,465,Offside,12
9626,550,11,Yellow Card,40
9627,262,760,Injury,56
9628,433,345,Offside,88
9629,1079,446,Offside,1
9630,511,242,Yellow Card,49
